ChEMBL_ID,UniProt_Accession
CHEMBL1852688,P06241
CHEMBL1852688,Q16620
CHEMBL1852688,P31749
CHEMBL1852688,O94804
CHEMBL1852688,Q99640
CHEMBL1852688,Q12866
CHEMBL1852688,P33261
CHEMBL1852688,Q6PHR2
CHEMBL1852688,P08581
CHEMBL1852688,P49137
CHEMBL1852688,Q15118
CHEMBL1852688,P41240
CHEMBL1852688,Q06187
CHEMBL1852688,O75116
CHEMBL1852688,O14936
CHEMBL1852688,Q99986
CHEMBL1852688,Q13873
CHEMBL1852688,Q16513
CHEMBL1852688,P17948
CHEMBL1852688,Q9BUB5
CHEMBL1852688,Q8NEB9
CHEMBL1852688,Q13188
CHEMBL1852688,Q14680
CHEMBL1852688,P21675
CHEMBL1852688,O00444
CHEMBL1852688,Q13627
CHEMBL1852688,Q9UQM7
CHEMBL1852688,Q8IW41
CHEMBL1852688,P54762
CHEMBL1852688,P54753
CHEMBL1852688,Q9Y243
CHEMBL1852688,P54756
CHEMBL1852688,Q92630
CHEMBL1852688,Q9P1W9
CHEMBL1852688,P35968
CHEMBL1852688,Q9NWZ3
CHEMBL1852688,Q86V86
CHEMBL1852688,Q96NX5
CHEMBL1852688,Q9Y6E0
CHEMBL1852688,Q8TDX7
CHEMBL1852688,P08069
CHEMBL1852688,O14965
CHEMBL1852688,Q9Y2H1
CHEMBL1852688,P29317
CHEMBL1852688,Q9H2X6
CHEMBL1852688,Q8TF76
CHEMBL1852688,P55201
CHEMBL1852688,Q96RR4
CHEMBL1852688,P27448
CHEMBL1852688,Q96PY6
CHEMBL1852688,Q96L34
CHEMBL1852688,Q02763
CHEMBL1852688,Q8IU85
CHEMBL1852688,O60885
CHEMBL1852688,P48730
CHEMBL1852688,Q9UEW8
CHEMBL1852688,Q99835
CHEMBL1852688,P21802
CHEMBL1852688,P43405
CHEMBL1834657,P23458
CHEMBL1834657,P06493
CHEMBL1834657,P42338
CHEMBL1834657,Q9HBH9
CHEMBL1834657,O60674
CHEMBL1834657,P53350
CHEMBL1834657,P17252
CHEMBL1834657,P06213
CHEMBL1834657,Q9UBF8
CHEMBL1834657,Q05397
CHEMBL1834657,Q15303
CHEMBL1834657,P11712
CHEMBL1834657,Q16539
CHEMBL1834657,P10635
CHEMBL1834657,P08631
CHEMBL1834657,P15056
CHEMBL1834657,P00519
CHEMBL1834657,P04626
CHEMBL1834657,P54760
CHEMBL1834657,P45984
CHEMBL1834657,P10721
CHEMBL1834657,P35916
CHEMBL1834657,P22607
CHEMBL1834657,P30530
CHEMBL1834657,P07947
CHEMBL1834657,P29597
CHEMBL1834657,P24941
CHEMBL1834657,P53779
CHEMBL1834657,P11362
CHEMBL1834657,Q16512
CHEMBL1834657,P06239
CHEMBL1834657,P36888
CHEMBL1834657,P42336
CHEMBL1834657,P49841
CHEMBL1834657,P22455
CHEMBL1834657,Q04912
CHEMBL1834657,P52333
CHEMBL1834657,P28482
CHEMBL1834657,P07948
CHEMBL1834657,P43403
CHEMBL1834657,P41279
CHEMBL1834657,P05177
CHEMBL1834657,P11802
CHEMBL1834657,P12931
CHEMBL1834657,P53778
CHEMBL1834657,P07949
CHEMBL1834657,P51813
CHEMBL1834657,Q9H4A3
CHEMBL1834657,P54764
CHEMBL1834657,Q13177
CHEMBL1834657,P16234
CHEMBL1834657,Q9UM73
CHEMBL1834657,Q13554
CHEMBL1834657,P00533
CHEMBL1834657,Q9Y6M4
CHEMBL1834657,P42345
CHEMBL1834657,O00329
CHEMBL1834657,Q04759
CHEMBL1834657,P08922
CHEMBL1834657,P06241
CHEMBL1834657,P08684
CHEMBL1834657,Q16620
CHEMBL1834657,P31749
CHEMBL1834657,Q12866
CHEMBL1834657,P08581
CHEMBL1834657,P33261
CHEMBL1834657,P49137
CHEMBL1834657,Q15118
CHEMBL1834657,P41240
CHEMBL1834657,Q06187
CHEMBL1834657,O75116
CHEMBL1834657,Q16513
CHEMBL1834657,P17948
CHEMBL1834657,Q9BUB5
CHEMBL1834657,Q8NEB9
CHEMBL1834657,Q8IW41
CHEMBL1834657,P54762
CHEMBL1834657,Q9NWZ3
CHEMBL1834657,Q9P1W9
CHEMBL1834657,P35968
CHEMBL1834657,P08069
CHEMBL1834657,O14965
CHEMBL1834657,Q02763
CHEMBL1834657,P21802
CHEMBL1834657,P43405
CHEMBL295698,P0DTD1
CHEMBL295698,P08684
CHEMBL363392,Q12908
CHEMBL17879,Q12908
CHEMBL515408,P0DTD1
CHEMBL515408,Q9UBN7
CHEMBL4650319,P42680
CHEMBL4650319,Q06187
CHEMBL4650319,P00533
CHEMBL4650319,P51813
CHEMBL4650319,Q08881
CHEMBL4650319,P04626
CHEMBL4650319,P00533
CHEMBL4650319,Q15303
CHEMBL4650319,P21860
CHEMBL4650319,P51451
CHEMBL4650319,Q15303
CHEMBL4650319,P42681
CHEMBL4650319,P52333
CHEMBL4650319,P04626
CHEMBL4299851,Q04609
CHEMBL1096146,P0DTD1
CHEMBL1096146,Q9UBN7
CHEMBL1096146,Q99500
CHEMBL1096146,P21453
CHEMBL2338329,Q9GZT9
CHEMBL2338329,Q06278
CHEMBL2338329,P00734
CHEMBL2338329,Q9C0B1
CHEMBL2338329,Q6N021
CHEMBL2338329,O43151
CHEMBL2338329,P10275
CHEMBL2338329,Q9H6Z9
CHEMBL2338329,P10827
CHEMBL2338329,P22303
CHEMBL2338329,P03372
CHEMBL2338329,Q01959
CHEMBL2338329,P21731
CHEMBL2338329,P06401
CHEMBL2338329,P35348
CHEMBL2338329,Q99814
CHEMBL2338329,P27815
CHEMBL2338329,P62813
CHEMBL2338329,P41595
CHEMBL2338329,Q16665
CHEMBL2338329,P23975
CHEMBL2338329,P08908
CHEMBL2338329,Q9Y5N1
CHEMBL2338329,P10828
CHEMBL2338329,P35462
CHEMBL2338329,P08913
CHEMBL2338329,P23219
CHEMBL2338329,P21728
CHEMBL2338329,Q84406
CHEMBL2338329,P08172
CHEMBL2338329,Q14432
CHEMBL2338329,Q9NWT6
CHEMBL2338329,P0DMS8
CHEMBL2338329,P21397
CHEMBL2338329,Q8NFU7
CHEMBL2338329,P31645
CHEMBL2338329,P35372
CHEMBL2338329,Q8N543
CHEMBL2338329,P11229
CHEMBL426084,P41143
CHEMBL426084,P35372
CHEMBL426084,P41145
CHEMBL4535757,P01116
CHEMBL3894860,P55201
CHEMBL3894860,O14965
CHEMBL3894860,P48730
CHEMBL3894860,P49841
CHEMBL3894860,P11802
CHEMBL3894860,P24385
CHEMBL3894860,P24864
CHEMBL3894860,P24941
CHEMBL3894860,P24941
CHEMBL3894860,P22607
CHEMBL3894860,O15164
CHEMBL3894860,O60885
CHEMBL3894860,P30281
CHEMBL3894860,Q00534
CHEMBL3894860,P00519
CHEMBL3894860,P28482
CHEMBL3948730,P48736
CHEMBL3948730,P49841
CHEMBL3948730,P00519
CHEMBL3948730,Q9UBN7
CHEMBL3948730,O14965
CHEMBL3948730,P22607
CHEMBL3948730,P27986
CHEMBL3948730,P42336
CHEMBL3948730,P49674
CHEMBL3948730,O00329
CHEMBL3948730,P28482
CHEMBL3948730,P55201
CHEMBL3948730,P0DTD1
CHEMBL3948730,P27986
CHEMBL3948730,P42338
CHEMBL3948730,O60885
CHEMBL3948730,P48730
CHEMBL3948730,P24941
CHEMBL3948730,O15164
CHEMBL4066936,P20813
CHEMBL4066936,P08684
CHEMBL4066936,P11712
CHEMBL4066936,P05177
CHEMBL4066936,P10635
CHEMBL4066936,P11509
CHEMBL4066936,P10632
CHEMBL4066936,P33261
CHEMBL4066936,P19686
CHEMBL306700,P34969
CHEMBL306700,P10275
CHEMBL306700,P27815
CHEMBL306700,P23977
CHEMBL306700,P14867
CHEMBL306700,P47870
CHEMBL306700,P18507
CHEMBL306700,P47869
CHEMBL306700,P21554
CHEMBL306700,P21917
CHEMBL306700,Q9Y5N1
CHEMBL306700,P35462
CHEMBL306700,Q13324
CHEMBL306700,P08913
CHEMBL306700,Q92847
CHEMBL306700,Q99808
CHEMBL306700,P37288
CHEMBL306700,O43193
CHEMBL306700,P21397
CHEMBL306700,P32245
CHEMBL306700,P29274
CHEMBL306700,P11229
CHEMBL306700,Q9UBS5
CHEMBL306700,P21731
CHEMBL306700,P30989
CHEMBL306700,P06401
CHEMBL306700,P46098
CHEMBL306700,P08908
CHEMBL306700,P49146
CHEMBL306700,P25101
CHEMBL306700,P21918
CHEMBL306700,P24530
CHEMBL306700,P0DMS8
CHEMBL306700,P18825
CHEMBL306700,P41143
CHEMBL306700,Q14432
CHEMBL306700,P31652
CHEMBL306700,P08173
CHEMBL306700,P25929
CHEMBL306700,Q9WTR4
CHEMBL306700,P25021
CHEMBL306700,P08588
CHEMBL306700,P15207
CHEMBL306700,P47871
CHEMBL306700,P18089
CHEMBL306700,P62813
CHEMBL306700,P47898
CHEMBL306700,Q63921
CHEMBL306700,P41968
CHEMBL306700,P30556
CHEMBL306700,Q9UBN7
CHEMBL306700,P23219
CHEMBL306700,Q92731
CHEMBL306700,P46663
CHEMBL306700,P13945
CHEMBL306700,P08172
CHEMBL306700,Q9Y3Z3
CHEMBL306700,P25103
CHEMBL306700,P30411
CHEMBL306700,P20309
CHEMBL306700,P31645
CHEMBL306700,P35372
CHEMBL306700,P08912
CHEMBL306700,Q08499
CHEMBL306700,P00734
CHEMBL306700,P30542
CHEMBL306700,P35354
CHEMBL306700,P32239
CHEMBL306700,P28223
CHEMBL306700,P04150
CHEMBL306700,P14416
CHEMBL306700,P07550
CHEMBL306700,P16499
CHEMBL306700,P22303
CHEMBL306700,P03372
CHEMBL306700,Q01959
CHEMBL306700,P50406
CHEMBL306700,P35348
CHEMBL306700,P50052
CHEMBL306700,P41595
CHEMBL306700,P35367
CHEMBL306700,P35968
CHEMBL306700,P35439
CHEMBL306700,Q00959
CHEMBL306700,Q00960
CHEMBL306700,Q00961
CHEMBL306700,Q62645
CHEMBL306700,Q8VHN2
CHEMBL306700,Q9R1M7
CHEMBL306700,P23975
CHEMBL306700,P28335
CHEMBL306700,P35439
CHEMBL306700,P21452
CHEMBL306700,P41145
CHEMBL306700,P43681
CHEMBL306700,P21728
CHEMBL306700,P34998
CHEMBL306700,P48546
CHEMBL306700,P22002
CHEMBL306700,Q02294
CHEMBL306700,P30518
CHEMBL306700,P32238
CHEMBL306700,Q12809
CHEMBL4594350,Q07889
CHEMBL4594350,P01116
CHEMBL4594350,P49841
CHEMBL4594350,Q15046
CHEMBL4594350,P00519
CHEMBL4594350,P51946
CHEMBL4594350,P50613
CHEMBL4594350,P51948
CHEMBL4594350,P01116
CHEMBL4594350,P40337
CHEMBL4594350,O14965
CHEMBL4594350,P22607
CHEMBL4594350,P28482
CHEMBL4594350,P01116
CHEMBL4594350,P55201
CHEMBL4594350,P48730
CHEMBL4594350,O60885
CHEMBL4594350,P24941
CHEMBL4594350,O15164
CHEMBL4297590,O43613
CHEMBL4297590,O43614
CHEMBL4435170,P23458
CHEMBL4435170,Q13873
CHEMBL4435170,P05177
CHEMBL4435170,O60674
CHEMBL4435170,Q9R117
CHEMBL4435170,P40763
CHEMBL4435170,P11712
CHEMBL4435170,P49841
CHEMBL4435170,P10635
CHEMBL4435170,P00519
CHEMBL4435170,O14965
CHEMBL4435170,P22607
CHEMBL4435170,P23458
CHEMBL4435170,O60674
CHEMBL4435170,P52333
CHEMBL4435170,P23458
CHEMBL4435170,P29597
CHEMBL4435170,P28482
CHEMBL4435170,P55201
CHEMBL4435170,P08684
CHEMBL4435170,Q12809
CHEMBL4435170,P48730
CHEMBL4435170,O60885
CHEMBL4435170,P24941
CHEMBL4435170,P52333
CHEMBL4435170,P23458
CHEMBL4435170,O15164
CHEMBL4435170,P29597
CHEMBL4435170,P33261
CHEMBL3701238,Q06187
CHEMBL3701238,P53778
CHEMBL3701238,P06213
CHEMBL3701238,P22455
CHEMBL3701238,P35968
CHEMBL3701238,P00533
CHEMBL3701238,P27361
CHEMBL3701238,P28482
CHEMBL3701238,P22607
CHEMBL3701238,P21802
CHEMBL3701238,P11362
CHEMBL1568698,P15289
CHEMBL1568698,P14867
CHEMBL1568698,P47870
CHEMBL1568698,P18507
CHEMBL1568698,P28472
CHEMBL1568698,P48169
CHEMBL1568698,Q99928
CHEMBL1568698,Q9UN88
CHEMBL1568698,P34903
CHEMBL1568698,O00591
CHEMBL1568698,O14764
CHEMBL1568698,Q8N1C3
CHEMBL1568698,P18505
CHEMBL1568698,P78334
CHEMBL1568698,P47869
CHEMBL1568698,P31644
CHEMBL1568698,Q16445
CHEMBL1568698,Q96KQ7
CHEMBL1568698,P14867
CHEMBL1568698,P47870
CHEMBL1568698,P18507
CHEMBL1568698,P14867
CHEMBL1568698,P47870
CHEMBL1568698,P28472
CHEMBL1568698,P48169
CHEMBL1568698,P34903
CHEMBL1568698,P18505
CHEMBL1568698,P47869
CHEMBL1568698,P31644
CHEMBL1568698,Q16445
CHEMBL1568698,Q16236
CHEMBL1568698,O89049
CHEMBL1568698,Q9UBN7
CHEMBL1568698,P21728
CHEMBL1568698,O09028
CHEMBL1568698,P15431
CHEMBL1568698,P18506
CHEMBL1568698,P18508
CHEMBL1568698,P19969
CHEMBL1568698,P20236
CHEMBL1568698,P23574
CHEMBL1568698,P23576
CHEMBL1568698,P28471
CHEMBL1568698,P28473
CHEMBL1568698,P30191
CHEMBL1568698,P62813
CHEMBL1568698,P63079
CHEMBL1568698,P63138
CHEMBL1568698,Q91ZM7
CHEMBL1568698,Q9ES14
CHEMBL1568698,P0DTD1
CHEMBL1568698,Q92830
CHEMBL1568698,P27695
CHEMBL1568698,O00255
CHEMBL1568698,Q03164
CHEMBL1568698,P18507
CHEMBL1568698,P18505
CHEMBL1568698,P47869
CHEMBL1568698,P11473
CHEMBL1091250,P00734
CHEMBL1091250,P15428
CHEMBL1091250,Q13822
CHEMBL1091250,P97697
CHEMBL1091250,P10636
CHEMBL1091250,A8B2U2
CHEMBL1091250,P10275
CHEMBL1091250,P22303
CHEMBL1091250,Q96KQ7
CHEMBL1091250,Q01959
CHEMBL1091250,P03372
CHEMBL1091250,P21731
CHEMBL1091250,P06401
CHEMBL1091250,P35348
CHEMBL1091250,P27815
CHEMBL1091250,P62813
CHEMBL1091250,P41595
CHEMBL1091250,P39748
CHEMBL1091250,P35968
CHEMBL1091250,P00352
CHEMBL1091250,P23975
CHEMBL1091250,P08908
CHEMBL1091250,Q9Y5N1
CHEMBL1091250,P10828
CHEMBL1091250,P35462
CHEMBL1091250,P08913
CHEMBL1091250,P23219
CHEMBL1091250,Q9F4F7
CHEMBL1091250,P21728
CHEMBL1091250,Q9NUW8
CHEMBL1091250,P08172
CHEMBL1091250,P0DMS8
CHEMBL1091250,P21397
CHEMBL1091250,Q12809
CHEMBL1091250,P27695
CHEMBL1091250,Q9UNA4
CHEMBL1091250,Q9UBT6
CHEMBL1091250,P31645
CHEMBL1091250,P35372
CHEMBL1091250,Q14432
CHEMBL1091250,P11473
CHEMBL1091250,P11229
CHEMBL3668014,P30968
CHEMBL4297517,P20813
CHEMBL4297517,P08684
CHEMBL45,P51449
CHEMBL45,Q9NPD5
CHEMBL45,P30988
CHEMBL45,P17252
CHEMBL45,P11712
CHEMBL45,P21554
CHEMBL45,P29476
CHEMBL45,Q99808
CHEMBL45,P37288
CHEMBL45,P32245
CHEMBL45,P24941
CHEMBL45,Q99714
CHEMBL45,O42275
CHEMBL45,P49238
CHEMBL45,P21731
CHEMBL45,P30989
CHEMBL45,P06276
CHEMBL45,P49146
CHEMBL45,Q9F4F7
CHEMBL45,Q9HC97
CHEMBL45,Q8TDV5
CHEMBL45,P08575
CHEMBL45,P03956
CHEMBL45,P25025
CHEMBL45,Q14432
CHEMBL45,P25929
CHEMBL45,O75496
CHEMBL45,P08588
CHEMBL45,P15207
CHEMBL45,P18089
CHEMBL45,P62813
CHEMBL45,P00352
CHEMBL45,P23219
CHEMBL45,P06241
CHEMBL45,P08912
CHEMBL45,Q6P988
CHEMBL45,O95342
CHEMBL45,P27361
CHEMBL45,P17948
CHEMBL45,P30542
CHEMBL45,P35354
CHEMBL45,P49288
CHEMBL45,P51050
CHEMBL45,P49285
CHEMBL45,P14416
CHEMBL45,P03372
CHEMBL45,P29477
CHEMBL45,P35367
CHEMBL45,Q5NUL3
CHEMBL45,Q5T601
CHEMBL45,P80244
CHEMBL45,O14965
CHEMBL45,Q690N0
CHEMBL45,P34998
CHEMBL45,P04798
CHEMBL45,P22002
CHEMBL45,Q9Y271
CHEMBL45,P48730
CHEMBL45,P29466
CHEMBL45,P15428
CHEMBL45,P35414
CHEMBL45,Q16678
CHEMBL45,P10275
CHEMBL45,P28221
CHEMBL45,Q13324
CHEMBL45,P83916
CHEMBL45,P43220
CHEMBL45,O43193
CHEMBL45,P49798
CHEMBL45,P49219
CHEMBL45,O76074
CHEMBL45,O15164
CHEMBL45,P11229
CHEMBL45,O15648
CHEMBL45,P43140
CHEMBL45,Q96QE3
CHEMBL45,Q8TDS4
CHEMBL45,P28482
CHEMBL45,P18825
CHEMBL45,P41143
CHEMBL45,P25021
CHEMBL45,P25090
CHEMBL45,P97612
CHEMBL45,P05067
CHEMBL45,Q63921
CHEMBL45,P30556
CHEMBL45,Q9R1U7
CHEMBL45,P51151
CHEMBL45,P46663
CHEMBL45,P05164
CHEMBL45,Q9Y6L6
CHEMBL45,P13945
CHEMBL45,P08172
CHEMBL45,P54132
CHEMBL45,P25103
CHEMBL45,P20309
CHEMBL45,O00255
CHEMBL45,Q03164
CHEMBL45,P27338
CHEMBL45,P31645
CHEMBL45,Q9Z0J4
CHEMBL45,P33261
CHEMBL45,P08311
CHEMBL45,P33032
CHEMBL45,P28223
CHEMBL45,P48039
CHEMBL45,P49286
CHEMBL45,P30536
CHEMBL45,P22303
CHEMBL45,Q96KQ7
CHEMBL45,P15823
CHEMBL45,P50052
CHEMBL45,P24557
CHEMBL45,P35439
CHEMBL45,B2RXH2
CHEMBL45,P43681
CHEMBL45,Q9NUW8
CHEMBL45,P05181
CHEMBL45,Q02294
CHEMBL45,P12822
CHEMBL45,Q01453
CHEMBL45,P29475
CHEMBL45,P27815
CHEMBL45,P48039
CHEMBL45,P14867
CHEMBL45,P47870
CHEMBL45,P18507
CHEMBL45,P47869
CHEMBL45,P00519
CHEMBL45,P04626
CHEMBL45,O89049
CHEMBL45,P21730
CHEMBL45,Q9Y5N1
CHEMBL45,O15439
CHEMBL45,P35462
CHEMBL45,P08913
CHEMBL45,P15127
CHEMBL45,P21397
CHEMBL45,Q99720
CHEMBL45,P29274
CHEMBL45,P06239
CHEMBL45,P00918
CHEMBL45,P08482
CHEMBL45,P06401
CHEMBL45,P46098
CHEMBL45,O75469
CHEMBL45,Q08209
CHEMBL45,P24530
CHEMBL45,P21918
CHEMBL45,P0DMS8
CHEMBL45,Q92887
CHEMBL45,P19327
CHEMBL45,P11511
CHEMBL45,P51681
CHEMBL45,Q9H3N8
CHEMBL45,P05177
CHEMBL45,P51050
CHEMBL45,Q99549
CHEMBL45,P47898
CHEMBL45,P00533
CHEMBL45,P25024
CHEMBL45,Q92731
CHEMBL45,Q5BJF2
CHEMBL45,P0DTD1
CHEMBL45,P08684
CHEMBL45,P30411
CHEMBL45,P00734
CHEMBL45,P12530
CHEMBL45,P41597
CHEMBL45,P35348
CHEMBL45,P35968
CHEMBL45,P51679
CHEMBL45,P21452
CHEMBL45,P21728
CHEMBL45,P22771
CHEMBL45,P24524
CHEMBL45,P07727
CHEMBL45,P20781
CHEMBL45,Q12809
CHEMBL45,O60885
CHEMBL45,P23795
CHEMBL45,P34969
CHEMBL45,Q9N1N9
CHEMBL45,P08246
CHEMBL45,P10635
CHEMBL45,Q16539
CHEMBL45,P21917
CHEMBL45,Q92847
CHEMBL45,P22607
CHEMBL45,P16083
CHEMBL45,A6XA80
CHEMBL45,P81908
CHEMBL45,P49841
CHEMBL45,P28564
CHEMBL45,P21453
CHEMBL45,P28222
CHEMBL45,P08908
CHEMBL45,P25101
CHEMBL45,P25100
CHEMBL45,P08173
CHEMBL45,P02545
CHEMBL45,P49288
CHEMBL45,P47871
CHEMBL45,P35368
CHEMBL45,P41968
CHEMBL45,Q9UBN7
CHEMBL45,Q9Y3Z3
CHEMBL45,P07943
CHEMBL45,P35372
CHEMBL45,Q08499
CHEMBL45,Q13936
CHEMBL45,Q13698
CHEMBL45,Q01668
CHEMBL45,O60840
CHEMBL45,P32239
CHEMBL45,P04150
CHEMBL45,P07550
CHEMBL45,Q01959
CHEMBL45,P50406
CHEMBL45,P10145
CHEMBL45,P32241
CHEMBL45,P41595
CHEMBL45,O70528
CHEMBL45,P25105
CHEMBL45,Q16236
CHEMBL45,P23975
CHEMBL45,P28335
CHEMBL45,P41145
CHEMBL45,P48546
CHEMBL45,P14780
CHEMBL45,P55201
CHEMBL45,P30518
CHEMBL45,P49286
CHEMBL45,P32238
CHEMBL45,P28566
CHEMBL45,P11509
CHEMBL45,O15438
CHEMBL45,P04035
CHEMBL4299940,P14618
CHEMBL4299940,P30613
CHEMBL4297610,O75874
CHEMBL4297610,P48735
CHEMBL4297666,P34995
CHEMBL4297666,P43115
CHEMBL4297666,P35408
CHEMBL4297666,P43116
CHEMBL3311228,P10613
CHEMBL3311228,P11712
CHEMBL3311228,A0A2P2HJL8
CHEMBL3311228,Q9P8R0
CHEMBL3311228,G4WW85
CHEMBL3311228,P08684
CHEMBL3311228,P33261
CHEMBL2035187,P55263
CHEMBL2035187,Q00526
CHEMBL2035187,P23458
CHEMBL2035187,Q9HCP0
CHEMBL2035187,O95835
CHEMBL2035187,P06737
CHEMBL2035187,O95347
CHEMBL2035187,O00238
CHEMBL2035187,P06493
CHEMBL2035187,O75716
CHEMBL2035187,Q58FF8
CHEMBL2035187,O60674
CHEMBL2035187,Q8NI60
CHEMBL2035187,P36894
CHEMBL2035187,P51956
CHEMBL2035187,P45983
CHEMBL2035187,P06213
CHEMBL2035187,P17252
CHEMBL2035187,P54577
CHEMBL2035187,P30519
CHEMBL2035187,P17612
CHEMBL2035187,O95382
CHEMBL2035187,Q05397
CHEMBL2035187,P42684
CHEMBL2035187,P11712
CHEMBL2035187,Q9H0K1
CHEMBL2035187,P10635
CHEMBL2035187,O43683
CHEMBL2035187,P08631
CHEMBL2035187,Q16539
CHEMBL2035187,Q15375
CHEMBL2035187,P15056
CHEMBL2035187,P00519
CHEMBL2035187,P10398
CHEMBL2035187,P04629
CHEMBL2035187,P54760
CHEMBL2035187,Q9UGJ0
CHEMBL2035187,Q8IVH8
CHEMBL2035187,P45984
CHEMBL2035187,Q13557
CHEMBL2035187,Q16566
CHEMBL2035187,Q15392
CHEMBL2035187,P23443
CHEMBL2035187,P07333
CHEMBL2035187,Q13163
CHEMBL2035187,P22612
CHEMBL2035187,P52564
CHEMBL2035187,P12236
CHEMBL2035187,P11216
CHEMBL2035187,Q9UHD8
CHEMBL2035187,P42285
CHEMBL2035187,P35580
CHEMBL2035187,P08240
CHEMBL2035187,Q9NSE4
CHEMBL2035187,Q96S44
CHEMBL2035187,Q9H2K8
CHEMBL2035187,P09619
CHEMBL2035187,Q14683
CHEMBL2035187,O00571
CHEMBL2035187,P18074
CHEMBL2035187,P07947
CHEMBL2035187,P25098
CHEMBL2035187,P62826
CHEMBL2035187,O95819
CHEMBL2035187,P22830
CHEMBL2035187,O14578
CHEMBL2035187,P16083
CHEMBL2035187,Q04771
CHEMBL2035187,P24941
CHEMBL2035187,Q02750
CHEMBL2035187,P53779
CHEMBL2035187,P54619
CHEMBL2035187,P11362
CHEMBL2035187,P31751
CHEMBL2035187,Q16512
CHEMBL2035187,P30086
CHEMBL2035187,P06239
CHEMBL2035187,Q99759
CHEMBL2035187,Q92918
CHEMBL2035187,P41743
CHEMBL2035187,Q5VT25
CHEMBL2035187,Q9NU22
CHEMBL2035187,O14976
CHEMBL2035187,O96013
CHEMBL2035187,P61026
CHEMBL2035187,Q9P2R7
CHEMBL2035187,P36897
CHEMBL2035187,Q00534
CHEMBL2035187,Q86TW2
CHEMBL2035187,P27707
CHEMBL2035187,Q13705
CHEMBL2035187,Q9Y2K2
CHEMBL2035187,Q9Y2W1
CHEMBL2035187,P36888
CHEMBL2035187,P19784
CHEMBL2035187,Q01813
CHEMBL2035187,P49411
CHEMBL2035187,Q9NSY1
CHEMBL2035187,P50750
CHEMBL2035187,Q00536
CHEMBL2035187,P49841
CHEMBL2035187,Q6ZSR9
CHEMBL2035187,Q9P289
CHEMBL2035187,P53671
CHEMBL2035187,O14757
CHEMBL2035187,P07741
CHEMBL2035187,P48729
CHEMBL2035187,Q9NTK5
CHEMBL2035187,O75676
CHEMBL2035187,P43405
CHEMBL2035187,Q15746
CHEMBL2035187,Q7RTN6
CHEMBL2035187,O76039
CHEMBL2035187,Q04912
CHEMBL2035187,P36507
CHEMBL2035187,P51955
CHEMBL2035187,Q15418
CHEMBL2035187,P52333
CHEMBL2035187,P31689
CHEMBL2035187,P28482
CHEMBL2035187,O75582
CHEMBL2035187,P43686
CHEMBL2035187,P07332
CHEMBL2035187,Q8TD08
CHEMBL2035187,Q9Y572
CHEMBL2035187,Q96RG2
CHEMBL2035187,P07948
CHEMBL2035187,Q32MK0
CHEMBL2035187,P78368
CHEMBL2035187,P49759
CHEMBL2035187,P20340
CHEMBL2035187,P42680
CHEMBL2035187,Q14164
CHEMBL2035187,Q12851
CHEMBL2035187,Q92499
CHEMBL2035187,O15197
CHEMBL2035187,P05177
CHEMBL2035187,P11802
CHEMBL2035187,P13861
CHEMBL2035187,Q2M2I8
CHEMBL2035187,P50613
CHEMBL2035187,Q99683
CHEMBL2035187,P12931
CHEMBL2035187,Q9BQI3
CHEMBL2035187,Q62120
CHEMBL2035187,Q9Y616
CHEMBL2035187,P07949
CHEMBL2035187,P51617
CHEMBL2035187,Q9H093
CHEMBL2035187,P22694
CHEMBL2035187,P05141
CHEMBL2035187,Q9UPZ9
CHEMBL2035187,P54819
CHEMBL2035187,P54764
CHEMBL2035187,Q8TD19
CHEMBL2035187,Q13043
CHEMBL2035187,P37173
CHEMBL2035187,Q6JQN1
CHEMBL2035187,Q02880
CHEMBL2035187,Q08345
CHEMBL2035187,Q9Y4K4
CHEMBL2035187,P15735
CHEMBL2035187,P61158
CHEMBL2035187,Q13882
CHEMBL2035187,Q9P0J0
CHEMBL2035187,P53667
CHEMBL2035187,P00533
CHEMBL2035187,Q15831
CHEMBL2035187,Q9Y6M4
CHEMBL2035187,P36896
CHEMBL2035187,P12268
CHEMBL2035187,Q9UBN7
CHEMBL2035187,Q9UKE5
CHEMBL2035187,P05771
CHEMBL2035187,P41250
CHEMBL2035187,Q7Z406
CHEMBL2035187,P11309
CHEMBL2035187,Q9UHD2
CHEMBL2035187,Q9BZE4
CHEMBL2035187,O00764
CHEMBL2035187,Q9H2G2
CHEMBL2035187,P49674
CHEMBL2035187,P49840
CHEMBL2035187,Q15759
CHEMBL2035187,P51812
CHEMBL2035187,O75460
CHEMBL2035187,P29323
CHEMBL2035187,P0DTD1
CHEMBL2035187,Q13976
CHEMBL2035187,P08684
CHEMBL2035187,P06241
CHEMBL2035187,Q9UBE8
CHEMBL2035187,O43353
CHEMBL2035187,Q13464
CHEMBL2035187,Q13555
CHEMBL2035187,P31749
CHEMBL2035187,P46734
CHEMBL2035187,P42685
CHEMBL2035187,Q86XP3
CHEMBL2035187,Q14289
CHEMBL2035187,Q16832
CHEMBL2035187,Q99640
CHEMBL2035187,O94804
CHEMBL2035187,Q14004
CHEMBL2035187,P33261
CHEMBL2035187,P08581
CHEMBL2035187,Q6PHR2
CHEMBL2035187,P49137
CHEMBL2035187,O75643
CHEMBL2035187,Q06187
CHEMBL2035187,P41240
CHEMBL2035187,O60841
CHEMBL2035187,P27361
CHEMBL2035187,Q05655
CHEMBL2035187,P08574
